tempo,energy,valence,danceability,acousticness,loudness
141.992,0.607,0.506,0.68,0.264,-5.523
138.988,0.455,0.897,0.89,0.158,-10.226
95.011,0.837,0.479,0.753,0.0232,-8.207
140.99,0.744,0.764,0.772,0.0114,-5.108
120.973,0.673,0.776,0.851,0.0452,-5.405
125.103,0.447,0.207,0.709,0.025,-10.78
110.04,0.426,0.476,0.782,0.307,-14.006
146.933,0.538,0.831,0.759,0.151,-8.256
130.977,0.401,0.173,0.907,0.00892,-8.288
119.97,0.59,0.723,0.88,0.08,-4.709
124.041,0.586,0.568,0.808,0.641,-7.242
95.006,0.519,0.154,0.872,0.203,-6.531
134.006,0.668,0.154,0.798,0.135,-5.244
139.955,0.655,0.516,0.845,0.239,-5.137
93.121,0.674,0.482,0.736,0.352,-6.846
96.937,0.566,0.54,0.852,0.221,-8.8
171.264,0.637,0.882,0.567,0.499,-4.032
96.593,0.627,0.888,0.605,0.105,-5.778
115.019,0.732,0.967,0.748,0.665,-3.688
112.022,0.552,0.517,0.813,0.0639,-12.066
104.273,0.622,0.575,0.627,0.639,-4.663
123.138,0.897,0.912,0.718,0.153,-5.701
166.058,0.652,0.619,0.476,0.185,-6.435
175.946,0.631,0.603,0.721,0.123,-5.743
104.925,0.796,0.736,0.463,0.0248,-6.604
130.18,0.738,0.954,0.612,0.517,-5.269
104.044,0.821,0.38,0.721,0.178,-5.695
76.625,0.626,0.512,0.714,0.26,-4.655
78.831,0.733,0.483,0.474,0.0447,-6.82
142.503,0.805,0.866,0.691,0.59,-6.81
89.927,0.817,0.777,0.721,0.153,-5.271
82.15,0.808,0.518,0.333,0.452,-6.476
91.0,0.836,0.514,0.763,0.151,-4.989
93.325,0.794,0.829,0.56,0.619,-4.28
90.945,0.805,0.846,0.552,0.678,-4.511
103.926,0.685,0.578,0.697,0.00388,-7.215
90.622,0.896,0.79,0.662,0.318,-5.311
100.979,0.804,0.926,0.932,0.128,-5.939
87.444,0.744,0.638,0.57,0.133,-4.008
87.319,0.8,0.959,0.646,0.692,-5.523
70.038,0.516,0.733,0.725,0.188,-9.853
90.168,0.664,0.695,0.742,0.0393,-6.379
127.966,0.455,0.223,0.907,0.272,-11.124
88.914,0.573,0.369,0.651,0.0651,-7.229
82.741,0.484,0.733,0.661,0.71,-10.982
96.69,0.674,0.327,0.647,0.549,-5.037
170.598,0.62,0.824,0.636,0.078,-7.064
90.368,0.663,0.687,0.677,0.282,-5.479
100.002,0.715,0.398,0.817,0.183,-5.13
82.941,0.573,0.236,0.603,0.478,-5.843
90.831,0.467,0.193,0.428,0.68,-4.904
91.101,0.785,0.515,0.638,0.185,-2.612
96.981,0.338,0.451,0.573,0.864,-7.478
141.936,0.907,0.635,0.488,0.00249,-3.715
109.988,0.173,0.146,0.359,0.924,-16.974
175.106,0.706,0.925,0.583,0.00558,-7.333
100.008,0.302,0.301,0.69,0.263,-11.244
90.032,0.625,0.486,0.51,0.0542,-5.236
129.699,0.288,0.125,0.39,0.758,-17.086
95.328,0.785,0.719,0.35,0.336,-6.576
129.986,0.736,0.82,0.721,0.17,-5.379
102.047,0.616,0.374,0.445,0.0043,-8.509
124.489,0.75,0.666,0.56,0.0112,-7.229
194.066,0.778,0.0975,0.158,0.000787,-9.471
113.016,0.828,0.667,0.58,0.00559,-4.914
119.991,0.517,0.793,0.765,0.0182,-11.079
79.885,0.647,0.232,0.46,0.0452,-6.652
172.045,0.843,0.249,0.203,0.000793,-6.551
129.985,0.809,0.292,0.566,0.681,-6.163
97.539,0.789,0.311,0.64,0.0338,-6.691
161.011,0.908,0.649,0.476,0.00776,-4.569
150.093,0.658,0.293,0.615,0.096,-7.299
134.014,0.501,0.961,0.781,0.66,-9.767
153.0,0.526,0.384,0.543,0.0447,-9.703
122.942,0.699,0.512,0.56,0.00483,-8.501
118.001,0.896,0.567,0.595,0.0641,-2.951
97.04,0.675,0.763,0.612,0.0994,-6.518
108.075,0.687,0.418,0.833,0.58,-7.851
130.091,0.701,0.892,0.721,0.000927,-5.941
183.059,0.84,0.749,0.569,0.0295,-4.123
131.024,0.749,0.485,0.6,0.0467,-6.889
101.096,0.794,0.6,0.576,0.0222,-5.119
78.964,0.354,0.602,0.807,0.15,-7.554
111.057,0.771,0.79,0.658,0.000893,-6.09
134.924,0.663,0.676,0.654,0.0589,-8.913
153.683,0.513,0.844,0.653,0.964,-8.972
130.047,0.565,0.705,0.713,0.0252,-7.8
107.48,0.804,0.222,0.528,0.0104,-4.168
145.73,0.882,0.81,0.537,0.00035,-2.306
96.006,0.681,0.53,0.642,0.119,-5.426
110.072,0.885,0.289,0.63,0.000397,-5.674
168.102,0.452,0.209,0.538,0.368,-7.994
139.963,0.797,0.965,0.636,0.00598,-4.644
122.017,0.601,0.856,0.602,0.037,-8.521
168.049,0.851,0.479,0.607,0.623,-7.754
190.013,0.915,0.398,0.446,0.00281,-6.221
108.014,0.923,0.551,0.695,0.0425,-3.93
144.099,0.829,0.704,0.59,0.0601,-5.649
95.508,0.538,0.713,0.9,0.229,-7.879
95.008,0.954,0.944,0.474,1.21e-05,-4.348
141.282,0.761,0.466,0.323,0.00942,-6.143
162.983,0.704,0.645,0.639,0.22,-5.818
91.007,0.631,0.491,0.537,0.0453,-6.558
150.255,0.892,0.892,0.578,0.000139,-7.952
140.034,0.844,0.34,0.472,0.00173,-6.578
117.992,0.627,0.402,0.551,0.0065,-6.9
96.729,0.697,0.591,0.683,0.169,-6.703
79.893,0.0319,0.0599,0.5,0.983,-23.802
173.629,0.0908,0.138,0.219,0.989,-28.23
116.097,0.206,0.0873,0.639,0.758,-17.835
87.739,0.146,0.0717,0.27,0.781,-22.956
152.043,0.184,0.152,0.447,0.544,-18.937
146.005,0.292,0.237,0.795,0.611,-14.013
93.992,0.19,0.038,0.518,0.933,-15.36
76.997,0.174,0.285,0.611,0.883,-15.889
119.976,0.165,0.131,0.869,0.61,-17.144
159.989,0.16,0.0386,0.482,0.9,-20.33
80.663,0.287,0.201,0.652,0.588,-14.555
109.886,0.39,0.189,0.594,0.907,-15.8
116.15,0.277,0.281,0.638,0.741,-18.904
125.964,0.0517,0.0506,0.581,0.965,-26.309
144.085,0.0516,0.309,0.691,0.986,-17.195
153.998,0.136,0.354,0.608,0.882,-20.155
130.082,0.153,0.265,0.77,0.875,-12.745
66.141,0.28,0.125,0.415,0.764,-12.599
130.032,0.111,0.133,0.699,0.906,-20.595
69.99,0.124,0.163,0.563,0.948,-23.386
160.05,0.104,0.192,0.655,0.944,-20.225
102.495,0.114,0.034,0.351,0.851,-23.924
96.936,0.168,0.239,0.509,0.903,-18.382
77.977,0.0558,0.0346,0.603,0.969,-16.649
130.122,0.163,0.0791,0.61,0.973,-21.359
86.032,0.171,0.523,0.802,0.684,-14.176
136.039,0.131,0.09,0.679,0.611,-16.647
112.378,0.102,0.108,0.445,0.931,-17.965
75.989,0.323,0.218,0.672,0.897,-12.005
79.993,0.151,0.183,0.5,0.825,-22.794
97.45,0.148,0.121,0.4,0.932,-22.677
54.998,0.0616,0.0393,0.222,0.988,-23.261
171.707,0.0611,0.0793,0.369,0.945,-24.461
122.047,0.216,0.0351,0.581,0.861,-21.645
137.954,0.113,0.122,0.591,0.928,-22.226
131.992,0.465,0.755,0.704,0.916,-12.648
113.978,0.331,0.129,0.761,0.374,-8.072
103.938,0.0236,0.111,0.537,0.984,-29.056
61.028,0.0379,0.0422,0.538,0.977,-22.543
138.049,0.0669,0.231,0.769,0.913,-22.258
143.937,0.185,0.0399,0.566,0.98,-12.833
75.968,0.336,0.428,0.795,0.685,-10.65
85.968,0.302,0.557,0.734,0.384,-12.732
138.252,0.301,0.0882,0.672,0.928,-14.327
80.113,0.12,0.349,0.587,0.933,-15.175
85.984,0.16,0.483,0.761,0.799,-9.414
124.007,0.143,0.3,0.845,0.806,-14.408
91.77,0.319,0.404,0.715,0.73,-11.433
160.024,0.301,0.289,0.579,0.883,-17.913
69.995,0.0902,0.205,0.543,0.975,-20.406
70.022,0.158,0.444,0.73,0.813,-13.153
140.095,0.13,0.501,0.715,0.596,-15.415
134.343,0.0581,0.476,0.64,0.76,-14.81
80.021,0.0277,0.0681,0.543,0.957,-21.2
128.012,0.267,0.345,0.895,0.668,-11.247
140.057,0.205,0.0551,0.675,0.718,-16.858
160.044,0.397,0.251,0.671,0.713,-10.854
139.992,0.285,0.143,0.777,0.754,-12.81
69.004,0.0909,0.0981,0.422,0.871,-23.049
124.98,0.228,0.503,0.923,0.78,-12.418
89.995,0.332,0.51,0.671,0.761,-9.037
87.993,0.385,0.378,0.721,0.88,-14.226
119.954,0.048,0.228,0.836,0.193,-14.768
76.976,0.306,0.131,0.645,0.786,-7.424
84.985,0.277,0.638,0.739,0.841,-14.284
143.995,0.32,0.783,0.807,0.349,-12.699
94.006,0.3,0.292,0.848,0.655,-11.023
119.992,0.115,0.0774,0.793,0.661,-15.647
79.878,0.283,0.0695,0.396,0.901,-14.746
80.038,0.259,0.0726,0.676,0.664,-14.923
78.071,0.0657,0.939,0.732,0.687,-26.149
75.004,0.178,0.15,0.502,0.918,-18.497
132.972,0.347,0.331,0.891,0.941,-10.08
134.962,0.374,0.557,0.871,0.881,-13.797
120.003,0.249,0.254,0.891,0.976,-11.559
134.119,0.338,0.241,0.564,0.968,-14.01
140.209,0.0859,0.0863,0.896,0.802,-16.803
83.927,0.162,0.376,0.613,0.83,-12.162
180.031,0.34,0.442,0.68,0.764,-11.859
140.013,0.271,0.295,0.709,0.933,-17.212
158.049,0.0924,0.237,0.766,0.897,-17.886
89.999,0.235,0.428,0.804,0.959,-14.251
84.983,0.249,0.728,0.867,0.776,-12.371
94.019,0.211,0.181,0.664,0.885,-14.747
62.942,0.206,0.557,0.654,0.934,-15.25
84.891,0.187,0.643,0.814,0.931,-13.354
140.033,0.108,0.374,0.769,0.877,-18.875
129.971,0.253,0.181,0.666,0.906,-16.196
76.992,0.351,0.74,0.804,0.887,-10.686
129.997,0.218,0.663,0.879,0.566,-16.681
130.014,0.0408,0.152,0.643,0.825,-17.989
147.97,0.379,0.552,0.67,0.596,-11.249
88.956,0.279,0.437,0.759,0.397,-10.357
140.124,0.134,0.441,0.794,0.924,-12.686
160.082,0.342,0.365,0.685,0.648,-9.102
75.233,0.424,0.303,0.794,0.944,-11.044
139.986,0.269,0.614,0.9,0.508,-11.537
123.965,0.21,0.609,0.838,0.565,-11.881
68.003,0.264,0.0844,0.53,0.985,-12.377
71.008,0.366,0.172,0.789,0.835,-9.795
71.045,0.0455,0.038,0.615,0.942,-17.469
60.019,0.21,0.0622,0.594,0.887,-15.785
79.981,0.529,0.363,0.685,0.34,-10.362
139.943,0.209,0.316,0.748,0.776,-15.65
241.426,0.31,0.508,0.431,0.771,-12.847
76.003,0.166,0.236,0.607,0.723,-19.259
74.988,0.128,0.651,0.887,0.801,-16.508
128.088,0.337,0.288,0.709,0.921,-9.09
132.41,0.376,0.17,0.859,0.608,-10.657
108.157,0.11,0.0797,0.565,0.96,-20.446
58.031,0.24,0.156,0.551,0.73,-19.865
93.656,0.272,0.222,0.5,0.9,-15.719
77.951,0.368,0.08,0.633,0.795,-12.152
171.982,0.425,0.404,0.659,0.29,-9.218
82.03,0.304,0.485,0.655,0.942,-16.901
144.203,0.356,0.245,0.747,0.91,-11.361
84.801,0.362,0.73,0.559,0.79,-9.471
75.008,0.47,0.427,0.617,0.401,-13.3
82.847,0.325,0.151,0.472,0.896,-11.39
83.983,0.198,0.164,0.831,0.943,-16.467
132.682,0.49,0.175,0.582,0.73,-8.651
111.893,0.0518,0.299,0.335,0.984,-26.628
130.077,0.335,0.497,0.824,0.905,-9.877
139.971,0.276,0.511,0.691,0.811,-11.717
174.068,0.378,0.326,0.636,0.258,-7.764
168.056,0.163,0.31,0.69,0.932,-16.182
116.163,0.0929,0.192,0.523,0.919,-20.861
75.996,0.319,0.404,0.65,0.778,-7.9
160.01,0.179,0.184,0.827,0.899,-12.561
153.988,0.21,0.176,0.686,0.912,-16.079
168.063,0.466,0.312,0.638,0.828,-10.637
78.044,0.354,0.31,0.84,0.848,-10.941
77.0,0.138,0.0397,0.633,0.958,-17.371
79.992,0.372,0.26,0.574,0.792,-15.483
129.921,0.274,0.376,0.75,0.698,-10.486
136.115,0.329,0.353,0.86,0.795,-13.455
75.222,0.27,0.16,0.661,0.941,-12.34
77.007,0.285,0.202,0.753,0.929,-12.869
140.046,0.226,0.492,0.623,0.8,-16.244
69.959,0.325,0.229,0.578,0.898,-10.521
78.015,0.338,0.366,0.635,0.87,-11.807
114.063,0.114,0.0378,0.592,0.855,-26.735
56.521,0.235,0.361,0.466,0.905,-13.283
75.03,0.244,0.347,0.806,0.671,-10.219
78.396,0.351,0.477,0.697,0.95,-13.939
75.027,0.274,0.215,0.807,0.793,-12.53
90.182,0.445,0.324,0.836,0.545,-8.829
81.653,0.116,0.488,0.648,0.969,-14.442
73.943,0.234,0.175,0.622,0.856,-15.541
89.993,0.291,0.171,0.827,0.604,-14.533
123.964,0.41,0.322,0.686,0.843,-13.681
138.056,0.133,0.491,0.706,0.877,-16.205
62.944,0.204,0.358,0.671,0.919,-16.153
70.087,0.466,0.454,0.768,0.95,-9.748
69.94,0.294,0.198,0.599,0.926,-11.432
147.0,0.235,0.0888,0.569,0.724,-19.628
80.045,0.259,0.186,0.678,0.288,-12.351
131.903,0.0401,0.316,0.746,0.977,-24.322
70.043,0.182,0.452,0.589,0.173,-14.852
160.206,0.283,0.288,0.647,0.623,-13.397
148.117,0.267,0.17,0.574,0.983,-19.343
145.704,0.15,0.143,0.375,0.98,-20.322
85.001,0.115,0.49,0.652,0.93,-14.94
74.994,0.265,0.135,0.639,0.693,-12.847
147.974,0.197,0.521,0.656,0.834,-19.201
124.058,0.172,0.112,0.713,0.982,-16.529
130.08,0.245,0.519,0.908,0.177,-14.348
129.996,0.427,0.292,0.79,0.751,-15.717
139.943,0.0962,0.31,0.798,0.515,-21.004
64.993,0.233,0.338,0.548,0.9,-17.125
168.572,0.391,0.487,0.366,0.915,-11.479
79.018,0.246,0.838,0.717,0.664,-13.742
78.87,0.301,0.604,0.741,0.91,-11.255
80.03,0.454,0.49,0.824,0.277,-11.809
72.996,0.379,0.336,0.624,0.899,-7.806
80.148,0.316,0.377,0.52,0.297,-16.799
75.086,0.298,0.443,0.623,0.857,-14.003
136.003,0.434,0.0889,0.8,0.823,-13.331
74.077,0.253,0.317,0.733,0.861,-12.311
135.82,0.565,0.252,0.802,0.473,-8.553
78.552,0.457,0.345,0.54,0.607,-10.636
130.389,0.253,0.373,0.559,0.683,-15.53
74.996,0.331,0.375,0.559,0.64,-12.731
78.005,0.302,0.261,0.536,0.807,-13.458
81.955,0.687,0.734,0.828,0.0713,-9.679
103.307,0.244,0.6,0.757,0.929,-13.135
80.008,0.135,0.595,0.751,0.888,-15.65
84.931,0.142,0.37,0.561,0.869,-19.32
79.993,0.13,0.321,0.657,0.204,-13.182
144.299,0.177,0.275,0.639,0.918,-18.161
160.02,0.466,0.504,0.683,0.754,-10.24
80.314,0.383,0.433,0.328,0.988,-10.595
79.239,0.292,0.647,0.551,0.646,-14.685
80.028,0.395,0.204,0.715,0.851,-13.155
89.945,0.473,0.84,0.857,0.631,-6.791
90.005,0.207,0.373,0.784,0.0222,-11.038
118.245,0.405,0.672,0.686,0.611,-9.472
104.565,0.518,0.676,0.661,0.267,-8.004
73.645,0.421,0.378,0.62,0.712,-9.987
70.986,0.404,0.346,0.537,0.534,-11.153
81.953,0.445,0.664,0.455,0.663,-6.996
90.607,0.68,0.704,0.701,0.303,-8.492
165.002,0.688,0.785,0.601,0.474,-7.871
105.479,0.336,0.553,0.552,0.828,-10.712
91.068,0.717,0.491,0.702,0.0607,-5.165
115.011,0.538,0.369,0.579,0.582,-6.942
69.827,0.142,0.1,0.367,0.913,-12.717
123.872,0.364,0.184,0.365,0.834,-11.528
173.866,0.462,0.655,0.596,0.476,-10.605
173.978,0.462,0.803,0.717,0.19,-9.542
151.926,0.904,0.764,0.617,0.317,-5.371
79.979,0.782,0.511,0.613,0.369,-7.498
136.077,0.619,0.354,0.658,0.788,-7.316
75.085,0.188,0.151,0.449,0.983,-13.996
78.929,0.176,0.497,0.574,0.928,-10.924
140.592,0.574,0.472,0.525,0.146,-8.071
146.701,0.184,0.21,0.451,0.554,-16.144
98.615,0.44,0.38,0.236,0.767,-9.163
139.915,0.627,0.749,0.701,0.453,-7.141
118.009,0.662,0.469,0.669,0.49,-9.433
154.026,0.233,0.384,0.724,0.513,-14.119
145.886,0.447,0.444,0.609,0.813,-10.852
89.726,0.57,0.663,0.606,0.454,-8.876
119.783,0.481,0.078,0.675,0.141,-6.315
83.025,0.645,0.598,0.65,0.248,-7.073
85.032,0.489,0.662,0.691,0.645,-8.461
128.047,0.47,0.425,0.641,0.219,-8.889
92.011,0.266,0.683,0.797,0.289,-13.758
175.94,0.624,0.705,0.518,0.361,-3.469
107.094,0.814,0.761,0.688,0.0196,-4.614
87.934,0.76,0.543,0.582,0.218,-6.079
91.973,0.693,0.586,0.714,0.0417,-4.955
90.876,0.411,0.845,0.836,0.42,-9.084
172.008,0.496,0.418,0.703,0.107,-8.948
137.521,0.566,0.722,0.551,0.177,-8.303
82.939,0.381,0.132,0.605,0.575,-8.369
76.796,0.539,0.548,0.537,0.277,-6.772
129.959,0.418,0.338,0.688,0.67,-10.023
132.951,0.45,0.483,0.595,0.75,-9.878
64.942,0.488,0.554,0.626,0.429,-7.416
189.935,0.575,0.291,0.441,0.305,-6.092
142.056,0.527,0.692,0.619,0.388,-10.313
83.043,0.622,0.656,0.627,0.474,-7.954
85.984,0.658,0.362,0.719,0.475,-7.517
159.94,0.626,0.833,0.565,0.632,-14.123
80.018,0.388,0.534,0.752,0.311,-8.251
113.053,0.816,0.788,0.809,0.0181,-6.056
123.138,0.897,0.912,0.718,0.153,-5.701
96.003,0.672,0.804,0.694,0.307,-5.527
116.945,0.512,0.842,0.784,0.0951,-8.694
111.006,0.588,0.705,0.819,0.558,-7.52
147.989,0.841,0.838,0.754,0.136,-4.563
111.99,0.414,0.465,0.847,0.243,-10.959
100.049,0.812,0.823,0.455,0.372,-3.455
84.978,0.765,0.844,0.598,0.275,-4.93
100.104,0.657,0.932,0.887,0.153,-5.784
108.081,0.592,0.754,0.824,0.674,-7.599
112.022,0.552,0.517,0.813,0.0639,-12.066
175.003,0.986,0.421,0.494,0.0505,-2.262
117.064,0.886,0.601,0.56,0.0593,-4.588
92.591,0.91,0.602,0.585,0.0138,-3.703
150.094,0.918,0.784,0.542,0.0101,-5.074
111.955,0.54,0.354,0.592,0.692,-11.249
152.04,0.685,0.308,0.477,0.105,-4.554
78.025,0.415,0.342,0.571,0.615,-6.572
190.066,0.939,0.463,0.37,0.00165,-2.056
137.024,0.973,0.91,0.734,0.0435,-1.789
100.267,0.878,0.358,0.402,0.000242,-4.367
96.047,0.953,0.477,0.569,0.166,-2.018
121.994,0.904,0.728,0.648,0.0961,-4.565
139.903,0.889,0.506,0.61,0.000794,-5.452
90.009,0.896,0.924,0.649,0.000319,-2.704
92.049,0.891,0.226,0.283,0.00678,-8.165
96.038,0.934,0.411,0.624,0.00232,-3.229
125.307,0.985,0.221,0.325,0.00177,-3.941
119.708,0.874,0.261,0.428,0.000337,-6.664
103.162,0.987,0.1,0.435,0.000195,-4.667
102.198,0.941,0.278,0.532,0.000579,-9.025
162.115,0.931,0.233,0.214,0.000705,-3.347
93.345,0.996,0.327,0.382,0.00208,-4.119
155.045,0.98,0.285,0.445,2.45e-05,-4.369
164.992,0.876,0.499,0.46,6.85e-05,-5.39
97.972,0.63,0.47,0.732,0.502,-7.896
169.972,0.869,0.457,0.33,0.0831,-9.003
92.998,0.789,0.663,0.743,0.123,-7.14
108.013,0.8,0.734,0.786,0.456,-4.603
84.902,0.671,0.463,0.667,0.358,-8.867
179.97,0.675,0.517,0.665,0.262,-10.243
105.969,0.649,0.673,0.861,0.0867,-3.713
94.044,0.71,0.614,0.816,0.0257,-5.303
128.034,0.669,0.589,0.941,0.0399,-8.756
140.04,0.367,0.512,0.921,0.0907,-8.324
85.931,0.71,0.552,0.611,0.457,-7.933
129.987,0.663,0.621,0.927,0.0253,-7.546
139.938,0.65,0.95,0.862,0.602,-8.732
173.048,0.721,0.811,0.468,0.35,-7.155
149.917,0.743,0.603,0.591,0.0231,-6.769
94.006,0.595,0.566,0.815,0.438,-8.061
102.342,0.639,0.528,0.563,0.0814,-9.439
120.063,0.618,0.804,0.81,0.0139,-10.581
170.743,0.663,0.693,0.586,0.161,-6.547
84.603,0.458,0.744,0.754,0.157,-10.558
99.022,0.553,0.835,0.881,0.075,-7.376
92.059,0.548,0.627,0.801,0.0854,-5.482
78.746,0.478,0.81,0.837,0.0571,-5.861
157.436,0.439,0.892,0.771,0.974,-5.835
84.115,0.54,0.322,0.773,0.371,-7.123
94.828,0.703,0.241,0.813,0.125,-5.077
96.662,0.666,0.744,0.848,0.173,-6.547
93.908,0.564,0.523,0.879,0.0474,-7.682
206.247,0.672,0.688,0.59,0.125,-11.792
90.438,0.589,0.869,0.782,0.148,-4.827
105.932,0.864,0.47,0.734,0.022,-6.119
90.519,0.737,0.197,0.671,0.0338,-5.131
138.083,0.814,0.942,0.88,0.168,-6.307
172.329,0.732,0.595,0.598,0.144,-7.013
109.92,0.619,0.901,0.833,0.111,-5.595
101.972,0.745,0.481,0.749,0.000501,-10.625
98.243,0.534,0.841,0.866,0.184,-9.201
144.29,0.509,0.534,0.679,0.0856,-7.31
95.203,0.745,0.75,0.875,0.0227,-5.878
91.771,0.682,0.6,0.831,0.256,-5.697
92.035,0.443,0.58,0.804,0.0312,-10.268
94.981,0.763,0.519,0.634,0.32,-7.216
102.007,0.509,0.823,0.822,0.0353,-12.31
96.188,0.416,0.645,0.846,0.156,-13.767
103.04,0.459,0.697,0.934,0.0516,-7.654
76.993,0.679,0.591,0.884,0.0957,-5.857
94.0,0.845,0.929,0.634,0.00602,-5.058
93.76,0.72,0.845,0.838,0.0312,-6.593
98.125,0.609,0.646,0.652,0.298,-9.684
97.419,0.501,0.623,0.619,0.662,-8.228
135.979,0.668,0.716,0.814,0.0248,-6.474
72.494,0.593,0.477,0.738,0.357,-8.461
122.949,0.53,0.444,0.727,0.434,-9.169
115.592,0.722,0.39,0.637,0.126,-8.651
139.971,0.56,0.859,0.888,0.475,-7.0
147.078,0.668,0.567,0.605,0.203,-7.03
145.9,0.678,0.708,0.735,0.575,-5.395
122.058,0.661,0.963,0.776,0.481,-5.663
102.029,0.408,0.346,0.777,0.0527,-10.604
106.933,0.404,0.523,0.92,0.232,-7.815
87.973,0.693,0.572,0.702,0.139,-4.941
182.912,0.723,0.623,0.579,0.263,-5.598
133.021,0.73,0.581,0.781,0.0186,-6.663
118.652,0.791,0.422,0.804,0.214,-3.398
102.009,0.564,0.595,0.807,0.133,-8.764
122.03,0.531,0.532,0.924,0.142,-5.954
147.065,0.5,0.336,0.638,0.478,-10.852
75.903,0.572,0.328,0.578,0.329,-10.928
143.951,0.584,0.686,0.795,0.239,-6.726
129.914,0.676,0.459,0.772,0.258,-7.145
94.054,0.7,0.543,0.871,0.079,-5.93
98.229,0.747,0.523,0.534,0.231,-6.412
117.88,0.817,0.139,0.509,0.363,-6.211
159.971,0.602,0.844,0.709,0.12,-5.054
117.005,0.759,0.83,0.811,0.0197,-4.24
105.964,0.568,0.634,0.72,0.0323,-4.483
105.036,0.879,0.6,0.546,0.0296,-4.583
120.007,0.831,0.778,0.765,0.024,-5.1
104.978,0.828,0.672,0.807,0.00101,-2.928
150.85,0.693,0.837,0.573,0.609,-6.22
119.037,0.635,0.286,0.801,0.282,-5.716
179.277,0.268,0.335,0.458,0.806,-7.547
144.206,0.41,0.189,0.698,0.0222,-11.064
87.166,0.538,0.318,0.452,0.362,-12.384
121.957,0.338,0.49,0.656,0.571,-14.456
82.983,0.59,0.494,0.713,0.604,-6.314
135.204,0.501,0.234,0.683,0.76,-8.294
124.915,0.571,0.38,0.699,0.278,-7.955
122.96,0.876,0.517,0.784,0.032,-5.155
148.139,0.453,0.591,0.79,0.785,-10.816
111.989,0.786,0.759,0.781,0.115,-5.211
105.972,0.528,0.476,0.842,0.157,-10.577
173.876,0.828,0.91,0.75,0.382,-4.453
97.981,0.521,0.736,0.872,0.385,-7.14
189.901,0.782,0.881,0.698,0.194,-6.726
199.905,0.449,0.386,0.667,0.407,-11.041
83.006,0.546,0.446,0.487,0.134,-7.729
175.818,0.821,0.55,0.772,0.036,-4.889
180.05,0.311,0.452,0.56,0.934,-8.508
139.871,0.535,0.501,0.76,0.65,-8.255
126.83,0.272,0.341,0.597,0.707,-12.422
169.999,0.415,0.131,0.836,0.0575,-6.559
84.999,0.413,0.128,0.46,0.776,-10.717
105.081,0.146,0.432,0.697,0.957,-18.848
120.03,0.337,0.297,0.669,0.821,-11.434
106.66,0.584,0.098,0.674,0.363,-9.355
118.915,0.308,0.0999,0.366,0.247,-11.427
171.924,0.737,0.532,0.612,0.763,-6.246
113.312,0.585,0.446,0.775,0.509,-10.405
161.747,0.35,0.233,0.456,0.665,-12.743
100.002,0.655,0.187,0.691,0.339,-5.854
119.43,0.408,0.474,0.48,0.648,-10.184
82.939,0.304,0.619,0.889,0.714,-11.076
134.994,0.377,0.398,0.917,0.474,-5.132
131.372,0.656,0.438,0.554,0.766,-9.489
130.0,0.357,0.552,0.764,0.648,-12.364
103.195,0.312,0.454,0.655,0.54,-13.075
140.108,0.683,0.353,0.796,0.108,-2.754
120.071,0.539,0.213,0.698,0.414,-7.3
100.05,0.665,0.568,0.846,0.12,-9.437
103.049,0.567,0.439,0.635,0.756,-6.436
70.01,0.257,0.337,0.666,0.229,-10.862
160.078,0.483,0.492,0.662,0.235,-10.701
179.945,0.766,0.496,0.667,0.389,-4.907
195.812,0.775,0.372,0.66,0.0549,-6.499
119.003,0.33,0.582,0.861,0.601,-9.442
188.006,0.706,0.758,0.687,0.0229,-5.4
93.014,0.548,0.654,0.84,0.107,-8.856
81.026,0.413,0.5,0.703,0.601,-13.929
139.963,0.438,0.263,0.802,0.314,-10.924
90.031,0.449,0.414,0.611,0.292,-11.27
195.48,0.319,0.377,0.414,0.441,-13.505
180.005,0.329,0.284,0.596,0.577,-8.283
105.064,0.613,0.54,0.667,0.372,-5.604
141.904,0.304,0.0548,0.596,0.00904,-13.116
133.957,0.599,0.656,0.544,0.565,-7.942
128.009,0.182,0.393,0.715,0.73,-13.393
176.009,0.846,0.961,0.733,0.309,-3.692
110.037,0.554,0.397,0.779,0.348,-6.141
68.056,0.263,0.289,0.572,0.882,-9.056
109.996,0.507,0.498,0.852,0.353,-7.744
153.939,0.621,0.723,0.834,0.334,-6.63
110.015,0.328,0.2,0.637,0.79,-12.426
97.945,0.476,0.644,0.802,0.292,-10.064
147.96,0.316,0.575,0.49,0.765,-8.089
122.976,0.417,0.25,0.61,0.348,-10.344
152.967,0.495,0.351,0.484,0.573,-7.898
75.233,0.684,0.62,0.672,0.125,-5.682
115.001,0.644,0.296,0.7,0.231,-10.832
196.076,0.777,0.109,0.592,0.00868,-8.631
123.942,0.459,0.459,0.736,0.663,-10.097
119.711,0.3,0.427,0.741,0.463,-10.506
124.049,0.399,0.359,0.801,0.529,-7.296
104.975,0.408,0.542,0.856,0.874,-11.207
99.795,0.451,0.313,0.62,0.887,-9.896
149.895,0.357,0.641,0.722,0.814,-10.487
80.03,0.456,0.454,0.735,0.44,-7.484
87.941,0.704,0.484,0.615,0.405,-6.255
127.938,0.296,0.579,0.761,0.551,-10.22
144.96,0.564,0.519,0.726,0.479,-9.121
118.014,0.557,0.622,0.702,0.132,-6.73
104.39,0.482,0.128,0.458,0.262,-8.626
130.003,0.399,0.788,0.833,0.821,-4.876
